,date,state,fips,cases,deaths,cases_d,deaths_d
13317,2020-06-12,North Dakota,38,3019,77,36,0
13318,2020-06-13,North Dakota,38,3061,77,42,0
13319,2020-06-14,North Dakota,38,3083,77,22,0
13320,2020-06-15,North Dakota,38,3104,77,21,0
13321,2020-06-16,North Dakota,38,3127,77,23,0
13322,2020-06-17,North Dakota,38,3170,78,43,1
13323,2020-06-18,North Dakota,38,3199,81,29,3
13324,2020-06-19,North Dakota,38,3232,82,33,1
13325,2020-06-20,North Dakota,38,3257,82,25,0
13326,2020-06-21,North Dakota,38,3294,83,37,1
13327,2020-06-22,North Dakota,38,3319,83,25,0
13328,2020-06-23,North Dakota,38,3326,84,7,1
13329,2020-06-24,North Dakota,38,3370,86,44,2
13330,2020-06-25,North Dakota,38,3402,87,32,1
13331,2020-06-26,North Dakota,38,3430,87,28,0
13332,2020-06-27,North Dakota,38,3467,87,37,0
13333,2020-06-28,North Dakota,38,3504,88,37,1
13334,2020-06-29,North Dakota,38,3548,88,44,0
13335,2020-06-30,North Dakota,38,3585,88,37,0
13336,2020-07-01,North Dakota,38,3624,89,39,1
13337,2020-07-02,North Dakota,38,3666,89,42,0
13338,2020-07-03,North Dakota,38,3731,89,65,0
13339,2020-07-04,North Dakota,38,3788,89,57,0
13340,2020-07-05,North Dakota,38,3825,89,37,0
13341,2020-07-06,North Dakota,38,3858,89,33,0
13342,2020-07-07,North Dakota,38,3903,89,45,0
13343,2020-07-08,North Dakota,38,3975,89,72,0
13344,2020-07-09,North Dakota,38,4074,89,99,0
13345,2020-07-10,North Dakota,38,4158,89,84,0
13346,2020-07-11,North Dakota,38,4247,91,89,2
13347,2020-07-12,North Dakota,38,4338,91,91,0
13348,2020-07-13,North Dakota,38,4446,91,108,0
13349,2020-07-14,North Dakota,38,4497,92,51,1
13350,2020-07-15,North Dakota,38,4569,92,72,0
13351,2020-07-16,North Dakota,38,4672,93,103,1
13352,2020-07-17,North Dakota,38,4796,94,124,1
13353,2020-07-18,North Dakota,38,4911,94,115,0
13354,2020-07-19,North Dakota,38,5023,96,112,2
13355,2020-07-20,North Dakota,38,5130,97,107,1
13356,2020-07-21,North Dakota,38,5211,98,81,1
13357,2020-07-22,North Dakota,38,5371,100,160,2
13358,2020-07-23,North Dakota,38,5497,101,126,1
13359,2020-07-24,North Dakota,38,5618,103,121,2
13360,2020-07-25,North Dakota,38,5740,103,122,0
13361,2020-07-26,North Dakota,38,5880,103,140,0
13362,2020-07-27,North Dakota,38,5990,103,110,0
13363,2020-07-28,North Dakota,38,6145,104,155,1
13364,2020-07-29,North Dakota,38,6231,106,86,2
13365,2020-07-30,North Dakota,38,6305,107,74,1
13366,2020-07-31,North Dakota,38,6473,107,168,0
13367,2020-08-01,North Dakota,38,6606,107,133,0
13368,2020-08-02,North Dakota,38,6664,109,58,2
13369,2020-08-03,North Dakota,38,6789,109,125,0
13370,2020-08-04,North Dakota,38,6937,111,148,2
13371,2020-08-05,North Dakota,38,7061,112,124,1
13372,2020-08-06,North Dakota,38,7181,113,120,1
13373,2020-08-07,North Dakota,38,7331,114,150,1
13374,2020-08-08,North Dakota,38,7512,116,181,2
13375,2020-08-09,North Dakota,38,7600,116,88,0
13376,2020-08-10,North Dakota,38,7717,117,117,1
13377,2020-08-11,North Dakota,38,7889,122,172,5
13378,2020-08-12,North Dakota,38,7974,124,85,2
13379,2020-08-13,North Dakota,38,8175,124,201,0
13380,2020-08-14,North Dakota,38,8326,125,151,1
13381,2020-08-15,North Dakota,38,8448,125,122,0
13382,2020-08-16,North Dakota,38,8591,129,143,4
13383,2020-08-17,North Dakota,38,8651,130,60,1
13384,2020-08-18,North Dakota,38,8786,132,135,2
13385,2020-08-19,North Dakota,38,8972,134,186,2
13386,2020-08-20,North Dakota,38,9246,134,274,0
13387,2020-08-21,North Dakota,38,9478,136,232,2
13388,2020-08-22,North Dakota,38,9740,139,262,3
13389,2020-08-23,North Dakota,38,9880,140,140,1
13390,2020-08-24,North Dakota,38,10004,141,124,1
13391,2020-08-25,North Dakota,38,10233,142,229,1
13392,2020-08-26,North Dakota,38,10471,142,238,0
13393,2020-08-27,North Dakota,38,10804,143,333,1
13394,2020-08-28,North Dakota,38,11114,143,310,0
13395,2020-08-29,North Dakota,38,11488,145,374,2
13396,2020-08-30,North Dakota,38,11706,146,218,1
13397,2020-08-31,North Dakota,38,11820,147,114,1
13398,2020-09-01,North Dakota,38,12004,149,184,2
13399,2020-09-02,North Dakota,38,12271,152,267,3
13400,2020-09-03,North Dakota,38,12633,154,362,2
13401,2020-09-04,North Dakota,38,12977,154,344,0
13402,2020-09-05,North Dakota,38,13338,159,361,5
13403,2020-09-06,North Dakota,38,13635,160,297,1
13404,2020-09-07,North Dakota,38,13805,160,170,0
13405,2020-09-08,North Dakota,38,13876,160,71,0
13406,2020-09-09,North Dakota,38,14114,161,238,1
13407,2020-09-10,North Dakota,38,14446,163,332,2
13408,2020-09-11,North Dakota,38,14687,167,241,4
13409,2020-09-12,North Dakota,38,15154,170,467,3
13410,2020-09-13,North Dakota,38,15580,171,426,1
13411,2020-09-14,North Dakota,38,15834,173,254,2
13412,2020-09-15,North Dakota,38,16067,175,233,2
13413,2020-09-16,North Dakota,38,16336,180,269,5
13414,2020-09-17,North Dakota,38,16726,185,390,5
13415,2020-09-18,North Dakota,38,17233,187,507,2
13416,2020-09-19,North Dakota,38,17610,195,377,8
13417,2020-09-20,North Dakota,38,17961,195,351,0
13418,2020-09-21,North Dakota,38,18247,196,286,1
13419,2020-09-22,North Dakota,38,18511,199,264,3
13420,2020-09-23,North Dakota,38,18984,206,473,7
13421,2020-09-24,North Dakota,38,19454,215,470,9
13422,2020-09-25,North Dakota,38,19888,222,434,7
13423,2020-09-26,North Dakota,38,20383,230,495,8
13424,2020-09-27,North Dakota,38,20727,234,344,4
13425,2020-09-28,North Dakota,38,20986,237,259,3
13426,2020-09-29,North Dakota,38,21404,242,418,5
13427,2020-09-30,North Dakota,38,21849,250,445,8
13428,2020-10-01,North Dakota,38,22221,259,372,9
13429,2020-10-02,North Dakota,38,22697,267,476,8
13430,2020-10-03,North Dakota,38,23137,274,440,7
13431,2020-10-04,North Dakota,38,23553,277,416,3
13432,2020-10-05,North Dakota,38,23865,280,312,3
13433,2020-10-06,North Dakota,38,24368,284,503,4
13434,2020-10-07,North Dakota,38,24861,308,493,24
13435,2020-10-08,North Dakota,38,25388,314,527,6
13436,2020-10-09,North Dakota,38,26044,325,656,11
13437,2020-10-10,North Dakota,38,26632,340,588,15
13438,2020-10-11,North Dakota,38,27269,343,637,3
13439,2020-10-12,North Dakota,38,27742,350,473,7
13440,2020-10-13,North Dakota,38,28250,362,508,12
13441,2020-10-14,North Dakota,38,28952,370,702,8
13442,2020-10-15,North Dakota,38,29658,375,706,5
13443,2020-10-16,North Dakota,38,30522,393,864,18
13444,2020-10-17,North Dakota,38,31266,404,744,11
13445,2020-10-18,North Dakota,38,31983,409,717,5
13446,2020-10-19,North Dakota,38,32642,413,659,4
13447,2020-10-20,North Dakota,38,33671,417,1029,4
13448,2020-10-21,North Dakota,38,34170,427,499,10
13449,2020-10-22,North Dakota,38,35057,436,887,9
13450,2020-10-23,North Dakota,38,35944,445,887,9
13451,2020-10-24,North Dakota,38,36879,453,935,8
13452,2020-10-25,North Dakota,38,37724,461,845,8
13453,2020-10-26,North Dakota,38,38246,466,522,5
13454,2020-10-27,North Dakota,38,39135,481,889,15
13455,2020-10-28,North Dakota,38,39912,493,777,12
13456,2020-10-29,North Dakota,38,41135,504,1223,11
13457,2020-10-30,North Dakota,38,42488,517,1353,13
13458,2020-10-31,North Dakota,38,43921,529,1433,12
13459,2020-11-01,North Dakota,38,45048,536,1127,7
13460,2020-11-02,North Dakota,38,46020,545,972,9
13461,2020-11-03,North Dakota,38,47192,561,1172,16
13462,2020-11-04,North Dakota,38,48306,573,1114,12
13463,2020-11-05,North Dakota,38,49842,601,1536,28
13464,2020-11-06,North Dakota,38,51607,618,1765,17
13465,2020-11-07,North Dakota,38,53209,633,1602,15
13466,2020-11-08,North Dakota,38,54310,644,1101,11
13467,2020-11-09,North Dakota,38,55463,649,1153,5
13468,2020-11-10,North Dakota,38,56357,679,894,30
13469,2020-11-11,North Dakota,38,57378,691,1021,12
13470,2020-11-12,North Dakota,38,59179,703,1801,12
13471,2020-11-13,North Dakota,38,60608,713,1429,10
13472,2020-11-14,North Dakota,38,62878,732,2270,19
13473,2020-11-15,North Dakota,38,63802,742,924,10
13474,2020-11-16,North Dakota,38,64891,749,1089,7
13475,2020-11-17,North Dakota,38,65973,775,1082,26
13476,2020-11-18,North Dakota,38,67236,791,1263,16
13477,2020-11-19,North Dakota,38,68618,801,1382,10
13478,2020-11-20,North Dakota,38,70022,824,1404,23
13479,2020-11-21,North Dakota,38,71546,840,1524,16
13480,2020-11-22,North Dakota,38,72689,846,1143,6
13481,2020-11-23,North Dakota,38,73403,852,714,6
13482,2020-11-24,North Dakota,38,74407,889,1004,37
13483,2020-11-25,North Dakota,38,75484,893,1077,4
13484,2020-11-26,North Dakota,38,76448,903,964,10
13485,2020-11-27,North Dakota,38,77238,908,790,5
13486,2020-11-28,North Dakota,38,77941,921,703,13
13487,2020-11-29,North Dakota,38,78664,926,723,5
13488,2020-11-30,North Dakota,38,79258,933,594,7
13489,2020-12-01,North Dakota,38,79661,960,403,27
13490,2020-12-02,North Dakota,38,80141,972,480,12
13491,2020-12-03,North Dakota,38,81111,983,970,11
13492,2020-12-04,North Dakota,38,81955,995,844,12
13493,2020-12-05,North Dakota,38,82510,1013,555,18
13494,2020-12-06,North Dakota,38,82987,1019,477,6
13495,2020-12-07,North Dakota,38,83348,1028,361,9
13496,2020-12-08,North Dakota,38,85688,1064,2340,36
13497,2020-12-09,North Dakota,38,86149,1081,461,17
13498,2020-12-10,North Dakota,38,86713,1109,564,28
13499,2020-12-11,North Dakota,38,87220,1136,507,27
13500,2020-12-12,North Dakota,38,87596,1158,376,22
13501,2020-12-13,North Dakota,38,87877,1158,281,0
13502,2020-12-14,North Dakota,38,88073,1163,196,5
13503,2020-12-15,North Dakota,38,88401,1176,328,13
13504,2020-12-16,North Dakota,38,88692,1201,291,25
13505,2020-12-17,North Dakota,38,89069,1210,377,9
13506,2020-12-18,North Dakota,38,89563,1231,494,21
13507,2020-12-19,North Dakota,38,89794,1237,231,6
13508,2020-12-20,North Dakota,38,90045,1237,251,0
13509,2020-12-21,North Dakota,38,90127,1239,82,2
13510,2020-12-22,North Dakota,38,90459,1244,332,5
13511,2020-12-23,North Dakota,38,90729,1249,270,5
13512,2020-12-24,North Dakota,38,90955,1267,226,18
13513,2020-12-25,North Dakota,38,91229,1271,274,4
13514,2020-12-26,North Dakota,38,91362,1271,133,0
13515,2020-12-27,North Dakota,38,91472,1273,110,2
13516,2020-12-28,North Dakota,38,91565,1277,93,4
13517,2020-12-29,North Dakota,38,91836,1283,271,6
13518,2020-12-30,North Dakota,38,92208,1289,372,6
13519,2020-12-31,North Dakota,38,92502,1299,294,10
13520,2021-01-01,North Dakota,38,92777,1316,275,17
13521,2021-01-02,North Dakota,38,92898,1317,121,1
13522,2021-01-03,North Dakota,38,93048,1317,150,0
13523,2021-01-04,North Dakota,38,93247,1319,199,2
13524,2021-01-05,North Dakota,38,93501,1336,254,17
13525,2021-01-06,North Dakota,38,93839,1341,338,5
13526,2021-01-07,North Dakota,38,94163,1348,324,7
13527,2021-01-08,North Dakota,38,94446,1360,283,12
13528,2021-01-09,North Dakota,38,94566,1360,120,0
13529,2021-01-10,North Dakota,38,94724,1360,158,0
13530,2021-01-11,North Dakota,38,94838,1360,114,0
13531,2021-01-12,North Dakota,38,94976,1363,138,3
13532,2021-01-13,North Dakota,38,95142,1364,166,1
13533,2021-01-14,North Dakota,38,95385,1372,243,8
13534,2021-01-15,North Dakota,38,95621,1395,236,23
13535,2021-01-16,North Dakota,38,95736,1403,115,8
13536,2021-01-17,North Dakota,38,95886,1406,150,3
13537,2021-01-18,North Dakota,38,95956,1406,70,0
13538,2021-01-19,North Dakota,38,96093,1408,137,2
13539,2021-01-20,North Dakota,38,96244,1409,151,1
13540,2021-01-21,North Dakota,38,96392,1422,148,13
13541,2021-01-22,North Dakota,38,96592,1428,200,6
13542,2021-01-23,North Dakota,38,96745,1436,153,8
13543,2021-01-24,North Dakota,38,96842,1436,97,0
13544,2021-01-25,North Dakota,38,96899,1436,57,0
13545,2021-01-26,North Dakota,38,97031,1440,132,4
13546,2021-01-27,North Dakota,38,97185,1441,154,1
13547,2021-01-28,North Dakota,38,97330,1442,145,1
13548,2021-01-29,North Dakota,38,97483,1444,153,2
13549,2021-01-30,North Dakota,38,97587,1447,104,3
13550,2021-01-31,North Dakota,38,97655,1447,68,0
13551,2021-02-01,North Dakota,38,97708,1447,53,0
13552,2021-02-02,North Dakota,38,97823,1447,115,0
13553,2021-02-03,North Dakota,38,97961,1447,138,0
13554,2021-02-04,North Dakota,38,98059,1447,98,0
13555,2021-02-05,North Dakota,38,98120,1451,61,4
13556,2021-02-06,North Dakota,38,98131,1453,11,2
13557,2021-02-07,North Dakota,38,98180,1453,49,0
13558,2021-02-08,North Dakota,38,98210,1454,30,1
13559,2021-02-09,North Dakota,38,98205,1457,-5,3
13560,2021-02-10,North Dakota,38,98244,1459,39,2
13561,2021-02-11,North Dakota,38,98383,1460,139,1
13562,2021-02-12,North Dakota,38,98496,1461,113,1
13563,2021-02-13,North Dakota,38,98581,1461,85,0
13564,2021-02-14,North Dakota,38,98627,1461,46,0
13565,2021-02-15,North Dakota,38,98673,1461,46,0
13566,2021-02-16,North Dakota,38,98811,1461,138,0
13567,2021-02-17,North Dakota,38,98931,1461,120,0
13568,2021-02-18,North Dakota,38,99064,1465,133,4
13569,2021-02-19,North Dakota,38,99183,1465,119,0
13570,2021-02-20,North Dakota,38,99258,1467,75,2
13571,2021-02-21,North Dakota,38,99307,1468,49,1
13572,2021-02-22,North Dakota,38,99342,1468,35,0
13573,2021-02-23,North Dakota,38,99446,1469,104,1
13574,2021-02-24,North Dakota,38,99561,1470,115,1
13575,2021-02-25,North Dakota,38,99651,1471,90,1
13576,2021-02-26,North Dakota,38,99741,1472,90,1
13577,2021-02-27,North Dakota,38,99810,1475,69,3
13578,2021-02-28,North Dakota,38,99839,1475,29,0
13579,2021-03-01,North Dakota,38,99882,1475,43,0
13580,2021-03-02,North Dakota,38,99987,1477,105,2
13581,2021-03-03,North Dakota,38,100097,1478,110,1
13582,2021-03-04,North Dakota,38,100214,1478,117,0
13583,2021-03-05,North Dakota,38,100308,1478,94,0
13584,2021-03-06,North Dakota,38,100387,1479,79,1
13585,2021-03-07,North Dakota,38,100421,1479,34,0
13586,2021-03-08,North Dakota,38,100449,1479,28,0
13587,2021-03-09,North Dakota,38,100544,1479,95,0
13588,2021-03-10,North Dakota,38,100645,1481,101,2
13589,2021-03-11,North Dakota,38,100757,1485,112,4
13590,2021-03-12,North Dakota,38,100878,1486,121,1
13591,2021-03-13,North Dakota,38,100973,1488,95,2
13592,2021-03-14,North Dakota,38,101007,1488,34,0
13593,2021-03-15,North Dakota,38,101032,1488,25,0
13594,2021-03-16,North Dakota,38,101181,1489,149,1
13595,2021-03-17,North Dakota,38,101315,1490,134,1
13596,2021-03-18,North Dakota,38,101434,1490,119,0
13597,2021-03-19,North Dakota,38,101545,1491,111,1
13598,2021-03-20,North Dakota,38,101633,1492,88,1
13599,2021-03-21,North Dakota,38,101682,1492,49,0
13600,2021-03-22,North Dakota,38,101732,1492,50,0
13601,2021-03-23,North Dakota,38,101896,1494,164,2
13602,2021-03-24,North Dakota,38,102032,1495,136,1
13603,2021-03-25,North Dakota,38,102230,1497,198,2
13604,2020-03-09,Ohio,39,3,0,3,0
13605,2020-03-10,Ohio,39,3,0,0,0
13606,2020-03-11,Ohio,39,4,0,1,0
13607,2020-03-12,Ohio,39,5,0,1,0
13608,2020-03-13,Ohio,39,13,0,8,0
13609,2020-03-14,Ohio,39,26,0,13,0
13610,2020-03-15,Ohio,39,37,0,11,0
13611,2020-03-16,Ohio,39,50,0,13,0
13612,2020-03-17,Ohio,39,67,0,17,0
13613,2020-03-18,Ohio,39,90,0,23,0
13614,2020-03-19,Ohio,39,120,0,30,0
13615,2020-03-20,Ohio,39,169,1,49,1
13616,2020-03-21,Ohio,39,247,3,78,2
13617,2020-03-22,Ohio,39,351,3,104,0
13618,2020-03-23,Ohio,39,444,6,93,3
13619,2020-03-24,Ohio,39,564,8,120,2
13620,2020-03-25,Ohio,39,707,11,143,3
13621,2020-03-26,Ohio,39,867,15,160,4
13622,2020-03-27,Ohio,39,1144,22,277,7
13623,2020-03-28,Ohio,39,1406,25,262,3
13624,2020-03-29,Ohio,39,1665,30,259,5
13625,2020-03-30,Ohio,39,1933,40,268,10
13626,2020-03-31,Ohio,39,2199,55,266,15
13627,2020-04-01,Ohio,39,2548,65,349,10
13628,2020-04-02,Ohio,39,2903,81,355,16
13629,2020-04-03,Ohio,39,3312,91,409,10
13630,2020-04-04,Ohio,39,3739,102,427,11
13631,2020-04-05,Ohio,39,4043,119,304,17
13632,2020-04-06,Ohio,39,4450,142,407,23
13633,2020-04-07,Ohio,39,4783,167,333,25
13634,2020-04-08,Ohio,39,5149,193,366,26
13635,2020-04-09,Ohio,39,5513,213,364,20
13636,2020-04-10,Ohio,39,5879,231,366,18
13637,2020-04-11,Ohio,39,6251,247,372,16
13638,2020-04-12,Ohio,39,6605,253,354,6
13639,2020-04-13,Ohio,39,6975,274,370,21
13640,2020-04-14,Ohio,39,7280,324,305,50
13641,2020-04-15,Ohio,39,7791,361,511,37
13642,2020-04-16,Ohio,39,8414,389,623,28
13643,2020-04-17,Ohio,39,9107,418,693,29
13644,2020-04-18,Ohio,39,10222,451,1115,33
13645,2020-04-19,Ohio,39,11602,471,1380,20
13646,2020-04-20,Ohio,39,12919,509,1317,38
13647,2020-04-21,Ohio,39,13725,557,806,48
13648,2020-04-22,Ohio,39,14117,610,392,53
13649,2020-04-23,Ohio,39,14694,656,577,46
13650,2020-04-24,Ohio,39,15169,690,475,34
13651,2020-04-25,Ohio,39,15587,711,418,21
13652,2020-04-26,Ohio,39,15963,728,376,17
13653,2020-04-27,Ohio,39,16325,753,362,25
13654,2020-04-28,Ohio,39,16769,799,444,46
13655,2020-04-29,Ohio,39,17303,937,534,138
13656,2020-04-30,Ohio,39,18027,975,724,38
13657,2020-05-01,Ohio,39,18743,1002,716,27
13658,2020-05-02,Ohio,39,19335,1021,592,19
13659,2020-05-03,Ohio,39,19914,1038,579,17
13660,2020-05-04,Ohio,39,20474,1056,560,18
13661,2020-05-05,Ohio,39,20969,1135,495,79
13662,2020-05-06,Ohio,39,21576,1225,607,90
13663,2020-05-07,Ohio,39,22131,1271,555,46
13664,2020-05-08,Ohio,39,23018,1306,887,35
13665,2020-05-09,Ohio,39,23697,1331,679,25
13666,2020-05-10,Ohio,39,24086,1341,389,10
13667,2020-05-11,Ohio,39,24785,1357,699,16
13668,2020-05-12,Ohio,39,25257,1436,472,79
13669,2020-05-13,Ohio,39,25727,1483,470,47
13670,2020-05-14,Ohio,39,26363,1534,636,51
13671,2020-05-15,Ohio,39,26956,1581,593,47
13672,2020-05-16,Ohio,39,27476,1610,520,29
13673,2020-05-17,Ohio,39,27925,1625,449,15
13674,2020-05-18,Ohio,39,28455,1657,530,32
13675,2020-05-19,Ohio,39,28953,1720,498,63
13676,2020-05-20,Ohio,39,29437,1781,484,61
13677,2020-05-21,Ohio,39,30168,1836,731,55
13678,2020-05-22,Ohio,39,30795,1872,627,36
13679,2020-05-23,Ohio,39,31408,1956,613,84
13680,2020-05-24,Ohio,39,31911,1969,503,13
13681,2020-05-25,Ohio,39,32477,1987,566,18
13682,2020-05-26,Ohio,39,33006,2002,529,15
13683,2020-05-27,Ohio,39,33439,2044,433,42
13684,2020-05-28,Ohio,39,33915,2098,476,54
13685,2020-05-29,Ohio,39,34566,2131,651,33
13686,2020-05-30,Ohio,39,35034,2149,468,18
13687,2020-05-31,Ohio,39,35513,2155,479,6
13688,2020-06-01,Ohio,39,35984,2206,471,51
13689,2020-06-02,Ohio,39,36350,2258,366,52
13690,2020-06-03,Ohio,39,36792,2299,442,41
13691,2020-06-04,Ohio,39,37282,2339,490,40
13692,2020-06-05,Ohio,39,37758,2355,476,16
13693,2020-06-06,Ohio,39,38111,2370,353,15
13694,2020-06-07,Ohio,39,38476,2377,365,7
13695,2020-06-08,Ohio,39,38837,2404,361,27
13696,2020-06-09,Ohio,39,39162,2421,325,17
13697,2020-06-10,Ohio,39,39575,2457,413,36
13698,2020-06-11,Ohio,39,40004,2490,429,33
13699,2020-06-12,Ohio,39,40424,2508,420,18
13700,2020-06-13,Ohio,39,40848,2554,424,46
13701,2020-06-14,Ohio,39,41148,2557,300,3
13702,2020-06-15,Ohio,39,41576,2573,428,16
13703,2020-06-16,Ohio,39,42010,2597,434,24
13704,2020-06-17,Ohio,39,42422,2611,412,14
13705,2020-06-18,Ohio,39,43122,2633,700,22
13706,2020-06-19,Ohio,39,43731,2667,609,34
13707,2020-06-20,Ohio,39,44262,2697,531,30
13708,2020-06-21,Ohio,39,44808,2700,546,3
13709,2020-06-22,Ohio,39,45537,2704,729,4
13710,2020-06-23,Ohio,39,46127,2735,590,31
13711,2020-06-24,Ohio,39,46759,2755,632,20
13712,2020-06-25,Ohio,39,47651,2772,892,17
13713,2020-06-26,Ohio,39,48638,2788,987,16
13714,2020-06-27,Ohio,39,49455,2804,817,16
13715,2020-06-28,Ohio,39,50309,2807,854,3
13716,2020-06-29,Ohio,39,51046,2818,737,11
13717,2020-06-30,Ohio,39,51789,2863,743,45
13718,2020-07-01,Ohio,39,52865,2876,1076,13
13719,2020-07-02,Ohio,39,54166,2903,1301,27
13720,2020-07-03,Ohio,39,55257,2903,1091,0
13721,2020-07-04,Ohio,39,56183,2907,926,4
13722,2020-07-05,Ohio,39,57151,2911,968,4
13723,2020-07-06,Ohio,39,57956,2927,805,16
13724,2020-07-07,Ohio,39,58904,2970,948,43
13725,2020-07-08,Ohio,39,60181,2991,1277,21
13726,2020-07-09,Ohio,39,61331,3006,1150,15
13727,2020-07-10,Ohio,39,62856,3032,1525,26
13728,2020-07-11,Ohio,39,64214,3036,1358,4
13729,2020-07-12,Ohio,39,65592,3058,1378,22
13730,2020-07-13,Ohio,39,66853,3064,1261,6
13731,2020-07-14,Ohio,39,67995,3069,1142,5
13732,2020-07-15,Ohio,39,69311,3075,1316,6
13733,2020-07-16,Ohio,39,70601,3103,1290,28
13734,2020-07-17,Ohio,39,72280,3112,1679,9
13735,2020-07-18,Ohio,39,73822,3132,1542,20
13736,2020-07-19,Ohio,39,74932,3174,1110,42
13737,2020-07-20,Ohio,39,76168,3189,1236,15
13738,2020-07-21,Ohio,39,77215,3219,1047,30
13739,2020-07-22,Ohio,39,78742,3235,1527,16
13740,2020-07-23,Ohio,39,80186,3256,1444,21
13741,2020-07-24,Ohio,39,81746,3297,1560,41
13742,2020-07-25,Ohio,39,83184,3297,1438,0
13743,2020-07-26,Ohio,39,84073,3307,889,10
13744,2020-07-27,Ohio,39,85177,3344,1104,37
13745,2020-07-28,Ohio,39,86497,3382,1320,38
13746,2020-07-29,Ohio,39,87893,3422,1396,40
13747,2020-07-30,Ohio,39,89626,3442,1733,20
13748,2020-07-31,Ohio,39,91159,3489,1533,47
13749,2020-08-01,Ohio,39,92087,3515,928,26
13750,2020-08-02,Ohio,39,93031,3529,944,14
13751,2020-08-03,Ohio,39,93963,3539,932,10
13752,2020-08-04,Ohio,39,95106,3570,1143,31
13753,2020-08-05,Ohio,39,96305,3596,1199,26
13754,2020-08-06,Ohio,39,97471,3618,1166,22
13755,2020-08-07,Ohio,39,98675,3652,1204,34
13756,2020-08-08,Ohio,39,99969,3668,1294,16
13757,2020-08-09,Ohio,39,100848,3669,879,1
13758,2020-08-10,Ohio,39,101731,3673,883,4
13759,2020-08-11,Ohio,39,102826,3708,1095,35
13760,2020-08-12,Ohio,39,104248,3734,1422,26
13761,2020-08-13,Ohio,39,105426,3755,1178,21
13762,2020-08-14,Ohio,39,106557,3784,1131,29
13763,2020-08-15,Ohio,39,107674,3824,1117,40
13764,2020-08-16,Ohio,39,108287,3826,613,2
13765,2020-08-17,Ohio,39,109062,3832,775,6
13766,2020-08-18,Ohio,39,109923,3871,861,39
13767,2020-08-19,Ohio,39,110881,3907,958,36
13768,2020-08-20,Ohio,39,112003,3929,1122,22
13769,2020-08-21,Ohio,39,113046,3955,1043,26
13770,2020-08-22,Ohio,39,114165,3975,1119,20
13771,2020-08-23,Ohio,39,114802,3978,637,3
13772,2020-08-24,Ohio,39,115651,3986,849,8
13773,2020-08-25,Ohio,39,116495,3996,844,10
13774,2020-08-26,Ohio,39,117584,4044,1089,48
13775,2020-08-27,Ohio,39,118828,4076,1244,32
13776,2020-08-28,Ohio,39,120124,4105,1296,29
13777,2020-08-29,Ohio,39,121340,4126,1216,21
13778,2020-08-30,Ohio,39,122262,4128,922,2
13779,2020-08-31,Ohio,39,123157,4138,895,10
13780,2020-09-01,Ohio,39,124610,4165,1453,27
13781,2020-09-02,Ohio,39,125767,4176,1157,11
13782,2020-09-03,Ohio,39,127112,4226,1345,50
13783,2020-09-04,Ohio,39,128444,4248,1332,22
13784,2020-09-05,Ohio,39,129785,4256,1341,8
13785,2020-09-06,Ohio,39,130558,4259,773,3
13786,2020-09-07,Ohio,39,131336,4276,778,17
13787,2020-09-08,Ohio,39,131992,4298,656,22
13788,2020-09-09,Ohio,39,132965,4324,973,26
13789,2020-09-10,Ohio,39,134086,4354,1121,30
13790,2020-09-11,Ohio,39,135326,4403,1240,49
13791,2020-09-12,Ohio,39,136568,4411,1242,8
13792,2020-09-13,Ohio,39,137405,4415,837,4
13793,2020-09-14,Ohio,39,138484,4419,1079,4
13794,2020-09-15,Ohio,39,139485,4506,1001,87
13795,2020-09-16,Ohio,39,140518,4555,1033,49
13796,2020-09-17,Ohio,39,141585,4580,1067,25
13797,2020-09-18,Ohio,39,142596,4608,1011,28
13798,2020-09-19,Ohio,39,143547,4612,951,4
13799,2020-09-20,Ohio,39,144309,4615,762,3
13800,2020-09-21,Ohio,39,145165,4623,856,8
13801,2020-09-22,Ohio,39,145850,4635,685,12
13802,2020-09-23,Ohio,39,146753,4687,903,52
13803,2020-09-24,Ohio,39,147744,4715,991,28
13804,2020-09-25,Ohio,39,148894,4734,1150,19
13805,2020-09-26,Ohio,39,150009,4740,1115,6
13806,2020-09-27,Ohio,39,150809,4741,800,1
13807,2020-09-28,Ohio,39,151802,4746,993,5
13808,2020-09-29,Ohio,39,152907,4783,1105,37
13809,2020-09-30,Ohio,39,153987,4804,1080,21
13810,2020-10-01,Ohio,39,155314,4817,1327,13
13811,2020-10-02,Ohio,39,156809,4905,1495,88
13812,2020-10-03,Ohio,39,157966,4925,1157,20
13813,2020-10-04,Ohio,39,158907,4925,941,0
13814,2020-10-05,Ohio,39,159964,4931,1057,6
13815,2020-10-06,Ohio,39,161299,4947,1335,16
13816,2020-10-07,Ohio,39,162723,4970,1424,23
13817,2020-10-08,Ohio,39,164262,4983,1539,13
13818,2020-10-09,Ohio,39,166102,4994,1840,11
13819,2020-10-10,Ohio,39,167458,4997,1356,3
13820,2020-10-11,Ohio,39,168749,4999,1291,2
13821,2020-10-12,Ohio,39,170179,5005,1430,6
13822,2020-10-13,Ohio,39,171626,5017,1447,12
13823,2020-10-14,Ohio,39,173665,5033,2039,16
13824,2020-10-15,Ohio,39,175843,5038,2178,5
13825,2020-10-16,Ohio,39,177991,5054,2148,16
13826,2020-10-17,Ohio,39,180225,5067,2234,13
13827,2020-10-18,Ohio,39,181787,5067,1562,0
13828,2020-10-19,Ohio,39,183624,5075,1837,8
